code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
DJW,DJERRIWARRH INVESTMENTS LIMITED,DJW INVEST,DJERRIWARRH,"Investment of funds in securities listed on ASX and money market securities, dealing in exchange traded options and sub-underwriting of issues of securities.",Not Applic,Not Applic,1995-06-28T00:00:00+1000,,http://www.djerri.com.au/,"Level 21, 101 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",(03) 9650 9911,(03) 9650 9100,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,https://www.asx.com.au/asx/1/image/logo/DJW?image_size=L&v=1408661179000,DJW,false,"""shares"",""warrants""",02138413,2019-08-26T17:04:55+1000,2019-08-26T16:56:20+1000,http://www.asx.com.au/asxpdf/20190826/pdf/447vsmrdtz84qz.pdf,"2019 Annual Reports, Notice of AGM and Proxy Form",false,95,AU000000DJW2,Ordinary Fully Paid,2.52,2.53,2.55,2.52,0.02,0.8%,116253,2.51,2.55,2.5,0%,3.74,2020-01-07T00:00:00+1100,2.02,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,16.98,0.1472,134774,5.6,560632528,224253011,565118000,224253011,false,,2020-07-20T00:00:00+1000,2020-08-06T00:00:00+1000,2020-08-28T00:00:00+1000,2020-08-07T00:00:00+1000,0.0525,100.0,Final,"AUD 0.0525 FRANKED,  30% CTR, DRP NIL DIS",2020-08-07T00:00:00+1000,2020-08-11 00:00:00.000
DKM,DUKETON MINING LIMITED,DUKETON,DUKETON MINING,Mining exploration.,Materials,Metals & Mining,2014-08-04T00:00:00+1000,,http://www.duketonmining.com.au,"DWCorporate Pty Ltd, Ground Floor, 20 Kings Park Road, WEST PERTH, WA, AUSTRALIA, 6005",(08) 9389 2111,(08) 9389 2199,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,DKM,false,"""shares""",02164348,2019-10-25T19:13:47+1100,2019-10-25T19:10:15+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449x279ndksyps.pdf,Annual Report to shareholders,false,59,AU000000DKM1,Ordinary Fully Paid,0.225,0.22,0.225,0.22,0.005,2.273%,16333,0.225,0.235,0.22,0%,0.245,2019-09-11T00:00:00+1000,0.1,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,1.49,0.148,323237,0,26011547,118234304,26603000,118234304,false,,,,,,,,,,,2020-08-11 00:00:00.000
DLC,DELECTA LIMITED,DELECTA,DELECTA LIMITED,Wholesale of adult products,Retailing,Consumer Discretionary,1987-01-15T00:00:00+1100,,http://delecta.com.au,"Level 1, 170-180 Buckhurst Street, SOUTH MELBOURNE, VIC, AUSTRALIA, 3205",03 9695 5858,03 9686 0644,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,DLC,false,"""shares""",02156208,2019-10-07T15:27:28+1100,2019-10-07T15:22:20+1100,http://www.asx.com.au/asxpdf/20191007/pdf/4498bb5s2jzfhx.pdf,Annual Report to shareholders,false,80,AU000000DLC0,Ordinary Fully Paid,0.006,0.006,0.006,0.006,0.001,20%,6239068,0.005,0.006,0.005,0%,0.011,2020-07-01T00:00:00+1000,0.004,2020-05-15T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0017,2816244,0,3979981,795996205,4776000,795996205,false,,,,,,,,,,,2020-08-11 00:00:00.000
DME,DOME GOLD MINES LIMITED,DOMEGOLD,DOME GOLD MINES LTD,"Exploration and Development of ironsands, gold and copper deposits in Fiji.",Materials,Metals & Mining,2013-10-22T00:00:00+1100,,http://www.domegoldmines.com.au,"Suite 4, Level 21, 123 Pitt Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8203 5620,(02) 9241 2013,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,DME,false,"""shares""",02154769,2019-10-02T13:13:41+1000,2019-10-02T13:08:53+1000,http://www.asx.com.au/asxpdf/20191002/pdf/4494f8ygdxnx0z.pdf,Annual Report / AGM NOM / Proxy Form,false,98,AU000000DME4,Ordinary Fully Paid,0.19,0,0,0,0.00,0%,0,0,0.18,0.19,0%,0.215,2019-12-04T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0068,49358,0,55981401,294638952,0,294638952,false,,,,,,,,,,,2020-08-11 00:00:00.000
DMG,DRAGON MOUNTAIN GOLD LIMITED,DRAGONMOUN,DRAGON MOUNTAIN GOLD,.,Materials,Metals & Mining,2007-07-31T00:00:00+1000,,,"182 Claisebrook Road, PERTH, WA, AUSTRALIA, 6000",08 9215 6300,08 9481 6799,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,DMG,false,"""shares""",02152076,2019-09-27T11:23:54+1000,2019-09-27T11:19:31+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448y3p2bl3s96f.pdf,Annual Report to shareholders,false,66,AU000000DMG9,Ordinary Fully Paid,0.02,0,0,0,0.00,0%,0,0,0,0.02,0%,0.021,2019-05-27T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0029,0,0,-1,263530515,0,263530515,true,,,,,,,,,,,2020-08-11 00:00:00.000
DMKT,AMP CAPITAL DYNAMIC MARKETS FUND (HEDGE FUND),AMPCAP DYN,AMPCAP DYNAMIC MKTHF,The Fund aims to provide investors with access to investment in property securities companies and Real Estate Investment Trusts listed on share markets around the world.,Not Applic,Not Applic,2016-08-03T00:00:00+1000,,http://www.betashares.com.au,"Level 9, 50 Margaret Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9290 6808,02 9262 4950,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,DMKT,false,"""shares""",,,,,,,,AU00000DMKT6,Trading Managed Fund Units Fully Paid,2.21,0,0,0,0.00,0%,0,0,2.6,2.21,0%,2.65,2020-04-02T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,0,16939,0,0,0,0,2804896,false,,,,,,,,,,,2020-08-11 00:00:00.000
DMP,DOMINO'S PIZZA ENTERPRISES LIMITED,DOMINOS,DOMINO PIZZA ENTERPR,Food retailer operating pizza chain comprising both franchisee owned and company owned corporate stores.,Consumer Services,Consumer Discretionary,2005-05-16T00:00:00+1000,,http://www.dominos.com.au,"Level 1, KSD1, 485 Kingsford Smith Drive, HAMILTON, QLD, AUSTRALIA, 4007",(07) 3633 3333,(07) 3633 3399,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,DMP,false,"""shares"",""warrants""",02135877,2019-08-21T08:12:34+1000,2019-08-21T07:09:08+1000,http://www.asx.com.au/asxpdf/20190821/pdf/447nqw67j5889n.pdf,FY19 Appendix 4E / Annual Report,true,181,AU000000DMP0,Ordinary Fully Paid,76.68,76.15,77.95,75.36,0.98,1.295%,280153,75,76.73,75.7,0.225%,77.95,2020-08-11T00:00:00+1000,38.65,2019-08-13T00:00:00+1000,2020-08-11T00:00:00+1000,49.25,1.537,271399,1.58,6528238553,86238290,6612752000,86238290,false,"XTO,XJO,XKO,XAO,XMD,XAT,XDJ",2020-02-19T00:00:00+1100,2020-02-25T00:00:00+1100,2020-03-13T00:00:00+1100,2020-02-26T00:00:00+1100,0.667,100.0,Interim,"AUD 0.667 FRANKED, 3 0% CTR",2020-02-26T00:00:00+1100,2020-08-11 00:00:00.000
DNA,DONACO INTERNATIONAL LIMITED,DONACO,DONACO INTERNATIONAL,Leisure and entertainment businesses in the Asia Pacific region.,Consumer Services,Consumer Discretionary,2004-12-23T00:00:00+1100,,http://www.donacointernational.com,"c/- Lumina BPO Pty Ltd, Level 18, 420 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9106 2149,(02) 9106 2106,AUTOMIC REGISTRY SERVICES,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9698 5414,false,https://www.asx.com.au/asx/1/image/logo/DNA?image_size=L&v=1445238663000,DNA,false,"""shares""",02162070,2019-10-22T12:38:00+1100,2019-10-22T12:28:06+1100,http://www.asx.com.au/asxpdf/20191022/pdf/449qynf5z705fr.pdf,Annual Report to Shareholders,false,49,AU000000DNA0,Ordinary Fully Paid,0.032,0.036,0.036,0.032,-0.003,-8.571%,613376,0.032,0.036,0.035,-5.405%,0.115,2019-08-13T00:00:00+1000,0.026,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.1927,718930,0,43238628,1235389382,39532000,1235389382,false,,,,,,,,,,,2020-08-11 00:00:00.000
DNK,DANAKALI LIMITED,DANAKALI,DANAKALI LIMITED,Potash Exploration and Development,Materials,Materials,2003-10-17T00:00:00+1000,,http://www.danakali.com.au/,"Level 11, 125 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",(08) 6315 1444,(08) 9467 9119,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,DNK,false,"""shares""",02230947,2020-04-30T18:26:26+1000,2020-04-30T18:19:30+1000,http://www.asx.com.au/asxpdf/20200430/pdf/44hg0l62tq5df8.pdf,2019 Annual Report,false,96,AU000000DNK9,Ordinary Fully Paid,0.47,0.465,0.47,0.457,0.00,0%,250254,0.455,0.48,0.47,3.297%,0.73,2019-08-12T00:00:00+1000,0.285,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0116,129348,0,149808414,318741306,149808000,318741306,false,XAO,,,,,,,,,,2020-08-11 00:00:00.000
DOR,DORIEMUS PLC,DORIEMUS,DORIEMUS PLC,Oil and Gas Exploration,Energy,Energy,2017-09-29T00:00:00+1000,,http://www.doriemus.co.uk/,"Suite 3B, Princes House, 38 Jermyn Street, AUSTRALIA,",+44 020 7440 0642,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/DOR?image_size=L&v=1596867984000,DOR,true,"""shares""",02219496,2020-03-30T08:14:18+1100,2020-03-27T20:30:21+1100,http://www.asx.com.au/asxpdf/20200330/pdf/44ghghf0tcr9zt.pdf,Annual Report to Shareholders,false,57,AU000000DOR2,Chess Depositary Interests 1:1,0.031,0,0,0,0.000,0%,0,0.031,0.036,0.031,0%,0.058,2019-10-08T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,0,143413,0,1797477,57983125,1797000,57983125,false,,,,,,,,,,,2020-08-11 00:00:00.000
DOW,DOWNER EDI LIMITED,DOWNER EDI,DOWNER EDI LIMITED,"Downer EDI Limited designs, builds and sustains assets, infrastructure and facilities and it is the leading provider of integrated services in Australia and New Zealand.",Commercial & Professional Services,Industrials,1990-12-20T00:00:00+1100,,http://www.downergroup.com/,"Level 2, Triniti III, Triniti Business Campus, 39 Delhi Road, NORTH RYDE, NSW, AUSTRALIA, 2113",(02) 9468 9700,(02) 9813 8915,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,https://www.asx.com.au/asx/1/image/logo/DOW?image_size=L&v=1430437966000,DOW,false,"""shares"",""warrants""",02136676,2019-08-22T08:44:51+1000,2019-08-22T08:25:35+1000,http://www.asx.com.au/asxpdf/20190822/pdf/447qhbwv621ynr.pdf,Appendix 4E and Annual Report to shareholders,true,192,AU000000DOW2,Ordinary Fully Paid,4.18,4.09,4.27,4.09,0.08,1.951%,3891385,4.14,4.21,4.1,0.985%,8.777,2020-01-22T00:00:00+1100,2.538,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,11.78,0.348,3416087,6.83,2801481304,683288123,2856144000,683288123,false,"XTO,XJO,XKO,XAO,XMD,XAT,XNJ",2020-02-12T00:00:00+1100,2020-02-25T00:00:00+1100,2020-09-25T00:00:00+1000,2020-02-26T00:00:00+1100,0.14,0.0,Interim,"AUD UNFRANKED, 0.14  CFI, DRP SUSP",2020-02-26T00:00:00+1100,2020-08-11 00:00:00.000
DRE,DREADNOUGHT RESOURCES LTD,DREDNOUGHT,DREDNOUGHT RESOURCES,Mineral Exploration & Development,Materials,Metals & Mining,2006-10-31T00:00:00+1100,,http://www.dreadnoughtresources.com.au,"SUITE 5 , 16 NICHOLSON ROAD, SUBIACO, WA, AUSTRALIA, 6008",+61 428 824 343,+61 8 8232 8811,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/DRE?image_size=L&v=1557463626000,DRE,false,"""shares""",02164291,2019-10-25T17:54:27+1100,2019-10-25T17:48:24+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449wyg69l1fsdf.pdf,Annual Report to shareholders,false,61,AU0000040297,Ordinary Fully Paid,0.016,0.015,0.017,0.014,0.002,14.286%,37633192,0.015,0.016,0.014,0%,0.017,2020-08-11T00:00:00+1000,0.002,2020-03-30T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0006,17260097,0,26742531,1910180768,30563000,1910180768,false,,,,,,,,,,,2020-08-11 00:00:00.000
DRO,DRONESHIELD LIMITED,DRONE,DRONESHIELD LIMITED,"Based in Sydney, Australia and Virginia, USA, DroneShield is a worldwide leader in drone security technology. The Company has developed the pre-eminent drone security solution that protects people, organisations and critical infrastructure from intrusion",Capital Goods,Industrials,2016-06-22T00:00:00+1000,,http://www.droneshield.com,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8072 1400,02 8072 1440,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,DRO,true,"""shares""",02211798,2020-03-09T09:32:14+1100,2020-03-09T09:24:00+1100,http://www.asx.com.au/asxpdf/20200309/pdf/44fvpgr1lhgkzn.pdf,Annual Report Annexure,false,1,AU000000DRO2,Ordinary Fully Paid,0.135,0.145,0.145,0.135,-0.010,-6.897%,2324652,0.135,0.14,0.145,3.571%,0.465,2019-10-24T00:00:00+1100,0.084,2020-04-24T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.036,2862756,0,36607010,252462135,34082000,252462135,false,,,,,,,,,,,2020-08-11 00:00:00.000
DRUG,BETASHARES GLOBAL HEALTHCARE ETF - CURRENCY HEDGED,BETAHEALTH,BETA GLOBAL HEALTH,"The investment objective of the BetaShares Global Healthcare ETF - Currency Hedged is to provide an investment return that aims to track the performance of the NASDAQ Global ex-Australia Healthcare Net Total Return Index, before taking into account fees and expenses.",Not Applic,Not Applic,2016-08-08T00:00:00+1000,,http://www.betashares.com.au,"Level 9, 50 Margaret Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9290 6808,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,DRUG,false,"""shares"",""etps""",,,,,,,,AU00000DRUG1,Exchange Traded Fund Units Fully Paid,6.67,6.68,6.68,6.64,-0.01,-0.15%,44742,6.63,7.15,6.68,0.906%,6.85,2020-02-17T00:00:00+1100,4.85,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,12.89,0.5182,38517,1.01,0,0,54805000,8216679,false,,,,,,,,,,,2020-08-11 00:00:00.000
DRX,DIATREME RESOURCES LIMITED,DIATREME,DIATREME RESOURCES,"Exploration for heavy mineral and silica sands, copper and gold throughout Australia.",Materials,Metals & Mining,2005-06-22T00:00:00+1000,,http://www.diatreme.com.au,"Unit 8, 61 Holdsworth Street, COORPAROO, QLD, AUSTRALIA, 4151",(07) 3397 2222,-,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,DRX,false,"""shares""",02230623,2020-04-30T15:05:10+1000,2020-04-30T14:58:34+1000,http://www.asx.com.au/asxpdf/20200430/pdf/44hfc39lrgqh5m.pdf,Annual Report to shareholders,false,68,AU000000DRX3,Ordinary Fully Paid,0.012,0.012,0.012,0.012,0.001,9.091%,62500,0.011,0.012,0.011,-15.385%,0.016,2020-01-20T00:00:00+1100,0.005,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.001,1389318,0,20409965,1855451346,22265000,1855451346,false,,,,,,,,,,,2020-08-11 00:00:00.000
DSE,DROPSUITE LIMITED,DROPSUITE,DROPSUITE LTD,"The Company¿¿¿s business is providing online cloud-based backup software that enables small and medium sized enterprises worldwide to backup, recover and protect their digital assets.",Software & Services,Information Technology,1985-12-12T00:00:00+1100,,http://www.dropsuite.com,"14 Emerald Terrace, WEST PERTH, WA, AUSTRALIA, 6005",(08) 9429 2929,(08) 9486 1011,AUTOMIC REGISTRY SERVICES,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9698 5414,false,,DSE,false,"""shares""",02220103,2020-03-31T08:54:30+1100,2020-03-31T08:50:44+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gjwbyhwb53m6.pdf,Annual Report - Full Year Statutory Accounts,false,87,AU000000DSE1,Ordinary Fully Paid,0.066,0.07,0.07,0.065,-0.004,-5.714%,2828753,0.066,0.067,0.07,6.061%,0.09,2020-07-03T00:00:00+1000,0.026,2019-09-23T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0061,1088954,0,39340571,562008157,37093000,562008157,false,,,,,,,,,,,2020-08-11 00:00:00.000
DTC,DAMSTRA HOLDINGS LIMITED,DAMSTRA,DAMSTRA HOLDINGS,Provider of workplace management solutions,Software & Services,Information Technology,2019-10-16T00:00:00+1100,,http://www.damstratechnology.com,"Level 1, 38-40 Garden Street, SOUTH YARRA, VIC, AUSTRALIA, 3141",1300 722 801,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,DTC,true,"""shares""",,,,,,,,AU0000058620,Ordinary Fully Paid,1.62,1.66,1.685,1.62,-0.04,-2.41%,386162,1.62,1.635,1.66,0.302%,1.94,2020-07-22T00:00:00+1000,0.4,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.039,703756,0,231541061,139482567,225962000,139482567,false,"XAO,XEC",,,,,,,,,,2020-08-11 00:00:00.000
DTI,DTI GROUP LTD,DTI GROUP,DTI GROUP LTD,Provider of integrated surveillance systems and fleet management solutions for the global mobile security market.,Technology Hardware & Equipment,Information Technology,2014-12-09T00:00:00+1100,,http://www.dti.com.au/,"31 Affleck Road, PERTH AIRPORT, WA, AUSTRALIA, 6105",(08) 9479 1195,(08) 9479 1190,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,DTI,false,"""shares""",02141796,2019-08-30T18:20:44+1000,2019-08-30T18:16:29+1000,http://www.asx.com.au/asxpdf/20190830/pdf/44835grw6h5b8q.pdf,Appendix 4E & Annual Report,true,85,AU000000DTI0,Ordinary Fully Paid,0.027,0,0,0,0.000,0%,0,0.023,0.028,0.027,0%,0.04,2019-08-12T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.045,134383,0,9044367,334976560,9044000,334976560,false,,,,,,,,,,,2020-08-11 00:00:00.000
DTL,DATA#3 LIMITED,DATA3,DATA#3 LIMITED,"The supply of information technology solutions for organisations' 'Hybrid IT' environments, addressing on-premise, outsource and cloud requirements. 

Data#3's offerings include consulting, software, infrastructure and managed solutions.",Software & Services,Information Technology,1997-12-23T00:00:00+1100,,http://www.data3.com.au,"67 High Street, TOOWONG, QLD, AUSTRALIA, 4066",1300 232823,1300 328232,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/DTL?image_size=L&v=1450746456000,DTL,false,"""shares""",02151855,2019-09-27T08:28:23+1000,2019-09-27T07:06:18+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448xnq1wfmzd0v.pdf,2019 Annual Report,false,78,AU000000DTL4,Ordinary Fully Paid,5.32,5.65,5.65,5.28,-0.34,-6.007%,537145,5.32,5.39,5.66,-0.352%,6.07,2020-06-03T00:00:00+1000,2.2,2019-08-16T00:00:00+1000,2020-08-11T00:00:00+1000,42.18,0.1342,696076,2.16,871498217,153974950,819147000,153974950,false,"XKO,XAO,XSO,XDI",2020-02-19T00:00:00+1100,2020-03-16T00:00:00+1100,2020-03-31T00:00:00+1100,2020-03-17T00:00:00+1100,0.051,100.0,Interim,"AUD 0.051 FRANKED, 3 0% CTR",2020-03-17T00:00:00+1100,2020-08-11 00:00:00.000
DTM,DART MINING NL,DARTMIN,DART MINING NL,Molybdenum copper zinc and gold exploration,Materials,Metals & Mining,2007-05-10T00:00:00+1000,,http://www.dartmining.com.au,"Level 6, 412 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",(02) 6076 2336,(03) 9642 5177,AUTOMIC REGISTRY SERVICES,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9698 5414,false,,DTM,false,"""shares""",02153796,2019-10-01T08:17:48+1000,2019-09-30T23:17:36+1000,http://www.asx.com.au/asxpdf/20191001/pdf/449290zz34y8qz.pdf,DTM Annual Financial Report 2019,false,40,AU000000DTM2,Ordinary Fully Paid,0.235,0.24,0.24,0.21,-0.010,-4.082%,436462,0.235,0.24,0.245,2.083%,0.27,2020-07-28T00:00:00+1000,0.035,2020-04-06T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.013,235671,0,18364981,74959107,17615000,74959107,false,,,,,,,,,,,2020-08-11 00:00:00.000
DTR,DATELINE RESOURCES LIMITED,DATELINE,DATELINE RESOURCES,Copper & Gold Exploration.,Materials,Metals & Mining,2011-06-23T00:00:00+1000,,http://www.datelineresources.com.au,"Level 29, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",+61 2 8231 6640,+61 2 8231 6487,AUTOMIC REGISTRY SERVICES,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9698 5414,false,,DTR,false,"""shares""",02152292,2019-09-27T15:48:15+1000,2019-09-27T15:46:14+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448yksjd99mf24.pdf,Annual Report to shareholders,false,49,AU000000DTR1,Ordinary Fully Paid,0.003,0.002,0.003,0.002,0.001,50%,20396559,0.002,0.003,0.002,0%,0.005,2019-08-14T00:00:00+1000,0.001,2020-08-06T00:00:00+1000,2020-08-11T00:00:00+1000,1.43,0.0014,4703404,0,16420156,8210078076,24630000,8210078076,false,,,,,,,,,,,2020-08-11 00:00:00.000
DTS,DRAGONTAIL SYSTEMS LIMITED,DRAGONTAIL,DRAGONTAIL SYSTEMS,Optimising restaurant operations,Software & Services,Information Technology,2016-12-20T00:00:00+1100,,http://www.dragontailsystems.com,"Level 24, 44 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",08 6211 5099,,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,https://www.asx.com.au/asx/1/image/logo/DTS?image_size=L&v=1526002288000,DTS,false,"""shares""",02220658,2020-03-31T20:17:14+1100,2020-03-31T19:55:20+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gl22fvkrmt4w.pdf,Annual Report to shareholders,false,68,AU000000DTS9,Ordinary Fully Paid,0.11,0.11,0.11,0.105,-0.01,-8.333%,328690,0.11,0.12,0.12,0%,0.18,2020-01-22T00:00:00+1100,0.076,2020-07-28T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0442,332920,0,34250626,285421880,31396000,285421880,false,,,,,,,,,,,2020-08-11 00:00:00.000
DTZ,DOTZ NANO LIMITED,DOTZ NANO,DOTZ NANO LTD,"Development, manufacture and commericalisation of graphene quantum dots",Semiconductors & Semiconductor Equipment,Information Technology,2007-12-13T00:00:00+1100,,http://www.dotz.tech,"Level 14, 330 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",+61 414 864 746,0,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,DTZ,false,"""shares""",02219964,2020-03-30T18:31:11+1100,2020-03-30T18:21:07+1100,http://www.asx.com.au/asxpdf/20200330/pdf/44gjgnrdf9488r.pdf,Full Year Statutory Accounts,false,79,AU000000DTZ4,Ordinary Fully Paid,0.19,0.17,0.19,0.17,0.03,18.75%,631280,0.16,0.19,0.16,-8.571%,0.195,2020-08-06T00:00:00+1000,0.033,2020-03-19T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0246,595548,0,50419932,315124574,59874000,315124574,false,,,,,,,,,,,2020-08-11 00:00:00.000
DUB,DUBBER CORPORATION LIMITED,DUBBER,DUBBER CORP LTD,Cloud based software technology,Software & Services,Information Technology,2000-06-30T00:00:00+1000,,http://www.dubber.net,"Level 5, 2 Russell Street, MELBOURNE, VIC, AUSTRALIA, 3000",(08) 9388 8290,(08) 9388 8256,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/DUB?image_size=L&v=1551315612000,DUB,false,"""shares""",02153057,2019-09-30T11:01:27+1000,2019-09-30T10:58:23+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4490nx8jcl1t5g.pdf,Annual Report to shareholders,false,77,AU000000DUB3,Ordinary Fully Paid,1.23,1.26,1.275,1.2,-0.03,-2.381%,415934,1.215,1.23,1.26,0%,1.76,2019-10-07T00:00:00+1100,0.38,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0808,762127,0,261974998,207916665,255737000,207916665,false,"XAO,XEC",,,,,,,,,,2020-08-11 00:00:00.000
