code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
GNG,GR ENGINEERING SERVICES LIMITED,GR ENGIN,GR ENGINEERING LTD,"The provision of process engineering, design and construction services to the mining and minerals processing industries.",Materials,Metals & Mining,2011-04-19T00:00:00+1000,,http://www.gres.com.au,"71 Daly Street, ASCOT, WA, AUSTRALIA, 6104",(08) 6272 6000,(08) 6272 6001,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,GNG,false,"""shares""",02163628,2019-10-25T08:17:59+1100,2019-10-24T23:47:52+1100,http://www.asx.com.au/asxpdf/20191025/pdf/449vl6k5dr93gj.pdf,Annual Report - 2019,false,90,AU000000GNG0,Ordinary Fully Paid,0.955,0.99,0.99,0.955,-0.040,-4.02%,11300,0.955,0.99,0.995,1.531%,1.01,2019-08-19T00:00:00+1000,0.6,2020-04-02T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0481,42829,4.02,152884923,153653189,146739000,153653189,false,,2020-02-25T00:00:00+1100,2020-03-12T00:00:00+1100,2020-04-03T00:00:00+1100,2020-03-13T00:00:00+1100,0.02,0.0,Interim,"AUD UNFRANKED, NIL C FI",2020-03-13T00:00:00+1100,2020-08-13 00:00:00.000
GNM,GREAT NORTHERN MINERALS LIMITED,GREATNORTH,GREAT NORTHERN,Clean Energy Exploration and Production,Materials,Metals & Mining,2008-03-05T00:00:00+1100,,http://www.greatnorthernminerals.com.au,"Level 1, 33 Colin Street, WEST PERTH, WA, AUSTRALIA, 6005",+61 (08) 6214 0148,+61 (08) 62140148,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,GNM,false,"""shares""",,,,,,,,AU0000067092,Ordinary Fully Paid,0.022,0.021,0.023,0.021,0.001,4.762%,1717838,0.022,0.023,0.021,-12.5%,0.028,2020-07-30T00:00:00+1000,0.004,2020-03-31T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0168,4932869,0,17263830,822087160,18086000,822087160,false,,,,,,,,,,,2020-08-13 00:00:00.000
GNX,GENEX POWER LIMITED,GENEXPOWER,GENEX POWER LTD,Genex Power Limited (GNX) is a power generation and energy storage company based in Australia. Its focus is on the development of a number of diverse renewable energy projects at its Kidston Renewable Energy Hub in Northern Queensland and at Jemalong in N,Utilities,Utilities,2015-07-08T00:00:00+1000,,http://www.genexpower.com.au,"Suite 6.02, Level 6, 28 O'Connell Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9048 8850,(02) 9993 4433,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,GNX,false,"""shares""",02140130,2019-08-29T08:42:24+1000,2019-08-29T08:38:04+1000,http://www.asx.com.au/asxpdf/20190829/pdf/447znxndt9j1qv.pdf,Annual Report to shareholders,false,85,AU000000GNX5,Ordinary Fully Paid,0.23,0.24,0.24,0.23,-0.005,-2.128%,529894,0.23,0.235,0.235,0%,0.28,2020-08-04T00:00:00+1000,0.084,2020-03-27T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0334,496968,0,94432718,401841355,92424000,401841355,false,,,,,,,,,,,2020-08-13 00:00:00.000
GO2,THE GO2 PEOPLE LTD,GO2PEOPLE,THEGO2PEOPLE,Labour hire provider,Commercial & Professional Services,Industrials,2017-10-31T00:00:00+1100,,http://www.theGO2people.com.au,"10 Belmont Avenue, BELMONT, WA, AUSTRALIA, 6104",+61 8 6151 9200,+61 8 6151 9200,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,GO2,false,"""shares""",02153607,2019-09-30T17:52:04+1000,2019-09-30T17:48:54+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491sktjnrqxpw.pdf,2019 Annual Report,false,74,AU000000GO22,Ordinary Fully Paid,0.033,0.033,0.033,0.033,0.000,0%,10000,0.033,0.038,0.033,0%,0.077,2020-04-30T00:00:00+1000,0.008,2020-04-03T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0253,487813,0,4708757,142689618,4709000,142689618,false,,,,,,,,,,,2020-08-13 00:00:00.000
GOLD,ETFS METAL SECURITIES AUSTRALIA LIMITED.,ETP.,ETFS METALS.,"The company is offering an interest in physical Gold, Platinum, Palladium and Silver bullion.  The holder of a Metal Security will hold both a redeemable preference share of nominal value and depending on the type of Metal Security held a beneficial interest in approximately 1/10th of one fine troy ounce of either physical gold, platinum or palladium or one troy ounce of silver.",Diversified Financials,Financials,2003-03-28T00:00:00+1100,,https://www.etfsecurities.com.au/,"Suite 2a Level 11, 309 Kent Street, SYDNEY, NSW, AUSTRALIA, 2000",61 2 8311 3488,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,GOLD,false,"""shares""",02232097,2020-05-04T18:16:50+1000,2020-05-04T18:08:54+1000,http://www.asx.com.au/asxpdf/20200504/pdf/44hk5sn17wsl0p.pdf,Full Year Statutory Accounts,false,29,AU00000GOLD7,Etfs Physical Gold,252.64,251.04,253.47,251.04,4.54,1.83%,45439,252.3,253.1,248.1,-5.417%,253.47,2020-08-13T00:00:00+1000,126.89,2014-11-07T00:00:00+1100,2020-08-13T00:00:00+1000,392.75,0.6317,51272,0,0,0,1426189000,5645145,false,,,,,,,,,,,2020-08-13 00:00:00.000
GOR,GOLD ROAD RESOURCES LIMITED,GOLDROAD,GOLD ROAD RES LTD,"Gold mining, gold and other minerals exploration.",Materials,Metals & Mining,2006-07-04T00:00:00+1000,,http://www.goldroad.com.au/,"LEVEL 2, 26 COLIN STREET, WEST PERTH, WA, AUSTRALIA, 6005",(08) 9200 1600,(08) 9481 6405,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/GOR?image_size=L&v=1531103891000,GOR,false,"""shares""",02216705,2020-03-20T15:21:17+1100,2020-03-20T15:17:28+1100,http://www.asx.com.au/asxpdf/20200320/pdf/44g7sv00v4k4p3.pdf,Annual Report to shareholders AMENDED,false,55,AU000000GOR5,Ordinary Fully Paid,1.7,1.67,1.717,1.67,0.025,1.493%,6010177,1.7,1.705,1.675,-4.286%,2.02,2020-07-23T00:00:00+1000,0.805,2020-03-16T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0053,7223233,0,1473873953,879924748,1495872000,879924748,false,"XJO,XKO,XAO,XSO,XAT,XGD,XMJ,XMM,XJR",,,,,,,,,,2020-08-13 00:00:00.000
GOVT,SPDR S&P/ASX AUSTRALIAN GOVERNMENT BOND FUND,SPDR GOVT,SPDR GOVT BOND,To provide investment returns (before fees and other costs) closely corresponding to the performance on the S&P/ASX Government Bond Index.,Not Applic,Not Applic,2012-07-27T00:00:00+1000,,https://www.ssga.com/au,"Level 14, 420 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9240 7600,(02) 9240 7611,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,GOVT,false,"""shares"",""etps""",,,,,,,,AU00000GOVT2,Exchange Traded Fund Units Fully Paid,28.46,28.45,28.47,28.45,0.01,0.035%,9500,28.41,28.5,28.45,-0.175%,29.12,2020-03-09T00:00:00+1100,27.12,2020-03-19T00:00:00+1100,2020-08-13T00:00:00+1000,17.38,1.6372,2781,1.91,0,0,28697000,1008322,false,,,,,,,,,,,2020-08-13 00:00:00.000
GOW,GOWING BROS LIMITED,GOWING BRS,GOWING BROS. LIMITED,Long term investments and property operations,Diversified Financials,Financials,1962-07-31T00:00:00+1000,,http://www.gowings.com,"Unit 21, Jones Bay Wharf, 26-32 Pirrama Rd, PYRMONT, NSW, AUSTRALIA, 2009",(02) 9264 6321,(02) 9264 6240,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,GOW,false,"""shares""",02158507,2019-10-14T09:28:57+1100,2019-10-14T09:21:40+1100,http://www.asx.com.au/asxpdf/20191014/pdf/449g8hk3qm6l12.pdf,Annual Report to shareholders,false,47,AU000000GOW5,Ordinary Fully Paid,1.35,1.38,1.38,1.35,0.01,0.746%,6562,1.35,1.38,1.34,0%,2.43,2019-08-12T00:00:00+1000,1.225,2020-04-28T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.2437,23382,7.46,72019962,53746240,72557000,53746240,false,,2020-03-26T00:00:00+1100,2020-04-08T00:00:00+1000,2020-04-23T00:00:00+1000,2020-04-09T00:00:00+1000,0.05,100.0,Interim,"AUD 0.05 FRANKED, 30 % CTR, DRP SUSP",2020-04-09T00:00:00+1000,2020-08-13 00:00:00.000
GOZ,GROWTHPOINT PROPERTIES AUSTRALIA,GROWTHPRO,GROWTHPOINT PROPERTY,Investing in Australian commercial real estate,Real Estate,Real Estate,2007-07-04T00:00:00+1000,,http://www.growthpoint.com.au,"Level 31, 35 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",(03) 8681 2900,(03) 8681 2910,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,https://www.asx.com.au/asx/1/image/logo/GOZ?image_size=L&v=1404863553000,GOZ,false,"""shares""",02136588,2019-08-22T08:20:01+1000,2019-08-22T08:06:21+1000,http://www.asx.com.au/asxpdf/20190822/pdf/447qb0fb9z0bv9.pdf,Annual Report to shareholders,false,112,AU000000GOZ8,Fully Paid Ordinary/units Stapled Securities,3.21,3.25,3.26,3.18,0.01,0.312%,860194,3.21,3.25,3.2,-1.235%,4.51,2019-08-30T00:00:00+1000,2.26,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,6.18,0.518,1384515,6.81,2469861315,771831661,2477580000,771831661,false,"XJO,XKO,XAO,XSO,XAT,XPJ",2020-06-23T00:00:00+1000,2020-06-29T00:00:00+1000,2020-08-31T00:00:00+1000,2020-06-30T00:00:00+1000,0.1,0.0,Final,AUD DRP SUSP,2020-06-30T00:00:00+1000,2020-08-13 00:00:00.000
GPR,GEOPACIFIC RESOURCES LTD,GEO PAC,GEOPACIFIC RESOURCES,Mineral development and exploration focussed on gold and copper deposits in Papua New Guinea and Cambodia.,Materials,Metals & Mining,2006-05-09T00:00:00+1000,,http://www.geopacific.com.au,"Level 1, 278 Stirling Highway, CLAREMONT, WA, AUSTRALIA, 6010",08 6143 1823,08 9315 5475,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,GPR,false,"""shares""",02231430,2020-05-01T13:42:17+1000,2020-05-01T13:39:53+1000,http://www.asx.com.au/asxpdf/20200501/pdf/44hh4g2yfsz01y.pdf,2019 Annual Report,false,109,AU000000GPR2,Ordinary Fully Paid,0.62,0.6,0.63,0.6,0.04,6.897%,112507,0.6,0.62,0.58,-7.2%,0.925,2019-09-23T00:00:00+1000,0.205,2020-04-01T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0648,553504,0,101526617,175045891,108528000,175045891,false,,,,,,,,,,,2020-08-13 00:00:00.000
GPT,GPT GROUP,GPT,GPT GROUP,Property investment.,Real Estate,Real Estate,1971-04-01T00:00:00+1000,,http://www.gpt.com.au,"Level 51, MLC Centre, 19 Martin Place, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8239 3555,(02) 9225 9318,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,GPT,false,"""shares"",""options"",""warrants""",02219075,2020-03-27T08:46:11+1100,2020-03-27T08:37:01+1100,http://www.asx.com.au/asxpdf/20200327/pdf/44gfyncrblqbqg.pdf,2019 Annual Review,false,41,AU000000GPT8,Fully Paid Ordinary/units Stapled Securities,3.85,3.97,3.98,3.76,-0.19,-4.703%,10314434,3.84,3.85,4.04,0.248%,6.46,2019-08-30T00:00:00+1000,2.82,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,505,0.008,9988389,5.61,7869634437,1947929316,7499528000,1947929316,false,"XFL,XTO,XJO,XKO,XAO,XAF,XAT,XPJ",2020-08-10T00:00:00+1000,2020-08-13T00:00:00+1000,2020-08-28T00:00:00+1000,2020-08-14T00:00:00+1000,0.093,0.0,Interim,AUD DRP SUSP,2020-08-14T00:00:00+1000,2020-08-13 00:00:00.000
GRB,GAGE ROADS BREWING CO LIMITED,GAGE ROADS,GAGE ROADS BREWING,"Brewing of craft beer, lager beer, cider and other beverages.","Food, Beverage & Tobacco",Consumer Staples,2006-12-13T00:00:00+1100,,http://www.gageroads.com.au,"14 Absolon Street, PALMYRA, WA, AUSTRALIA, 6157",(08) 9314 0000,(08) 9331 2400,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/GRB?image_size=L&v=1440677623000,GRB,true,"""shares""",02140834,2019-08-30T08:18:16+1000,2019-08-30T03:12:48+1000,http://www.asx.com.au/asxpdf/20190830/pdf/44817klssm7gby.pdf,Appendix 4E and Annual Report FY19,true,72,AU000000GRB2,Ordinary Fully Paid,0.05,0.05,0.05,0.049,0.002,4.167%,506141,0.049,0.05,0.048,-2.041%,0.105,2019-08-19T00:00:00+1000,0.035,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,43.64,0.0011,2544226,0,59726881,1244310017,62216000,1244310017,false,,,,,,,,,,,2020-08-13 00:00:00.000
GRL,GODOLPHIN RESOURCES LIMITED,GODOLPHIN,GODOLPHIN RESOURCES,Mineral exploration,Materials,Metals & Mining,2019-12-18T00:00:00+1100,,http://www.godolphinresources.com.au,"Suite 2, 45 Ord Street, WEST PERTH, WA, AUSTRALIA, 6005",+61 8 6244 5136,+61 8 6244 5136,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/GRL?image_size=L&v=1581895315000,GRL,false,"""shares""",,,,,,,,AU0000065195,Ordinary Fully Paid,0.22,0.215,0.22,0.215,0.015,7.317%,44006,0.22,0.23,0.205,-8.889%,0.3,2019-12-27T00:00:00+1100,0.09,2020-04-06T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.03,199066,0,13934957,67975399,14955000,67975299,false,,,,,,,,,,,2020-08-13 00:00:00.000
GRNV,VANECK VECTORS MSCI AUSTRALIAN SUSTAINABLE EQUITY ETF,VE SUSTAIN,VANECK ESG AUSTRALIA,Aims to provide investment returns before fees and other costs that track the performance of the MSCI Australia IMI Select SRI Screened Index.,Not Applic,Not Applic,2016-05-02T00:00:00+1000,,https://www.vaneck.com.au,"Aurora Place, Level 4, Suite 3, 88 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8038 3300,(02) 8038 3349,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,GRNV,false,"""shares"",""etps""",,,,,,,,AU0000050353,Exchange Traded Fund Units Fully Paid,23.97,24.2,24.27,23.95,-0.35,-1.439%,17209,23.9,0,24.32,0%,28.31,2020-02-11T00:00:00+1100,17.79,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.5735,3519,4.52,0,0,57696000,2407006,false,,,,,,,,,,,2020-08-13 00:00:00.000
GROW,SCHRODER REAL RETURN FUND (MANAGED FUND),SCH GROW,SCH REAL RETURN FUND,"The Schroder Real Return Fund is an active, multi-asset objective based strategy, which has the flexibility to invest across a broad range of asset classes, with the objective of delivering 5% above Australian inflation over rolling 3 year periods. Invest",Not Applic,Not Applic,2016-08-16T00:00:00+1000,,http://www.schroders.com.au/grow,"Level 20, 123 Pitt Street, SYDNEY, NSW, AUSTRALIA, 2000",+61 2 9210 9200,+61 2 9231 1119,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/GRO?image_size=L&v=1493694884000,GROW,false,"""shares""",02152167,2019-09-27T13:36:10+1000,2019-09-27T13:31:25+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448y9qjx3lpqfn.pdf,GROW - Annual Report,false,44,AU00000GROW4,Trading Managed Fund Units Fully Paid,3.65,3.65,3.66,3.65,0.00,0%,6830,3.64,3.67,3.65,0.551%,3.78,2019-12-19T00:00:00+1100,3.32,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,0,23034,0,0,0,38724000,10609223,false,,,,,,,,,,,2020-08-13 00:00:00.000
GRR,GRANGE RESOURCES LIMITED.,GRANGE,GRANGE RESOURCES.,Magnetite producer,Materials,Metals & Mining,1986-03-27T00:00:00+1000,,http://www.grangeresources.com.au,"34a Alexander Street, BURNIE, TAS, AUSTRALIA, 7320",+61 3 6430 0222,+61 3 6432 3390,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,GRR,false,"""shares""",02229196,2020-04-28T17:34:16+1000,2020-04-28T17:29:07+1000,http://www.asx.com.au/asxpdf/20200428/pdf/44hb4kpbh6882g.pdf,Annual Report to shareholders,false,90,AU000000GRR8,Ordinary Fully Paid,0.26,0.255,0.265,0.255,0.005,1.961%,983196,0.255,0.26,0.255,0%,0.27,2020-07-28T00:00:00+1000,0.15,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,3.8,0.0671,1291652,7.84,295121368,1157338698,300908000,1157338698,false,"XAO,XEC",2020-02-28T00:00:00+1100,2020-03-13T00:00:00+1100,2020-03-30T00:00:00+1100,2020-03-16T00:00:00+1100,0.01,100.0,Final,"AUD 0.01 FRANKED, 30 % CTR",2020-03-16T00:00:00+1100,2020-08-13 00:00:00.000
GRV,GREENVALE MINING LTD,GREENVALE,GREENVALE MINING LTD,Mineral exploration in Queensland with a focus on Oil Shale,Energy,Energy,1971-07-28T00:00:00+1000,,http://www.greenvaleenergy.com.au,"Suite 6, Level 5, 189 Kent Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8046 2799,02 8046 2799,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,GRV,false,"""shares""",02149365,2019-09-20T16:03:44+1000,2019-09-20T15:59:04+1000,http://www.asx.com.au/asxpdf/20190920/pdf/448qcy6ynwt6zr.pdf,Annual Report to Shareholders,false,69,AU000000GRV0,Ordinary Fully Paid,0.038,0.041,0.041,0.038,-0.003,-7.317%,210224,0.04,0.045,0.041,-4.651%,0.053,2020-08-10T00:00:00+1000,0.008,2019-12-03T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0044,338490,0,11104660,270845364,10292000,270845364,false,,,,,,,,,,,2020-08-13 00:00:00.000
GSM,GOLDEN STATE MINING LIMITED,GOLDENSTAT,GOLDEN STATE MINING,Mineral exploration,Materials,Metals & Mining,2018-11-08T00:00:00+1100,,http://goldenstatemining.com.au/,"Suite 14, 19-21 Outram Street, WEST PERTH, WA, AUSTRALIA, 6005",08 6323 2384,08 9467 9114,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,GSM,false,"""shares""",02152743,2019-09-30T08:14:42+1000,2019-09-29T22:49:52+1000,http://www.asx.com.au/asxpdf/20190930/pdf/44901gc77cntr6.pdf,Annual Report to shareholders,false,58,AU0000023574,Ordinary Fully Paid,0.385,0.39,0.445,0.38,0.005,1.316%,492458,0.385,0.4,0.38,-13.636%,0.705,2020-07-02T00:00:00+1000,0.041,2020-01-08T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0587,942892,0,21331756,56136200,19153000,49749000,false,,,,,,,,,,,2020-08-13 00:00:00.000
GSN,GREAT SOUTHERN MINING LIMITED,GREATSOUTH,GREAT SOUTHERN,Gold exploration in Western Australia and North Queensland.,Materials,Metals & Mining,2011-04-14T00:00:00+1000,,http://www.gsml.com.au,"Suite 4, 213 Balcatta Road, BALCATTA, WA, AUSTRALIA, 6021",(08) 9240 4111,(08) 9240 4054,LINK MARKET SERVICES LIMITED,"LEVEL 4 CENTRAL PARK, 152 ST GEORGES TERRACE, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,,GSN,false,"""shares""",02146777,2019-09-13T15:44:26+1000,2019-09-13T15:39:54+1000,http://www.asx.com.au/asxpdf/20190913/pdf/448hv564pq2jgh.pdf,2019 Annual Report,false,64,AU0000017543,Ordinary Fully Paid,0.135,0.135,0.14,0.135,0.000,0%,784832,0.135,0.14,0.135,-6.897%,0.195,2020-07-01T00:00:00+1000,0.03,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.005,1780176,0,55227929,409095772,55228000,409095772,false,,,,,,,,,,,2020-08-13 00:00:00.000
GSS,GENETIC SIGNATURES LIMITED,GENETICSIG,GENETIC SIGNATURES,Molecular Diagnostics.,"Pharmaceuticals, Biotechnology & Life Sciences",Health Care,2015-03-31T00:00:00+1100,,http://geneticsignatures.com/,"7 Eliza St, NEWTOWN, NSW, AUSTRALIA, 2042",(02) 9870 7580,,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,GSS,false,"""shares""",02162079,2019-10-22T13:11:00+1100,2019-10-22T13:08:29+1100,http://www.asx.com.au/asxpdf/20191022/pdf/449qzbzqxn9zj7.pdf,Annual Report to shareholders,false,68,AU000000GSS4,Ordinary Fully Paid,2.27,2.25,2.31,2.22,0.05,2.252%,96078,2.27,2.32,2.22,-7.5%,2.94,2020-07-28T00:00:00+1000,0.9,2020-03-13T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0378,210043,0,316596411,142610996,323727000,142610996,false,"XAO,XEC",,,,,,,,,,2020-08-13 00:00:00.000
GSW,GETSWIFT LIMITED,GETSWIFT,GETSWIFT LIMITED,"Provision of software to businesses to optimise dispatch, routing, visibility and tracking of deliveries to clients.",Software & Services,Information Technology,2016-12-09T00:00:00+1100,,,"C/- Boardroom Limited, Level 12, 225 George Street, SYDNEY, NSW, AUSTRALIA, 2000",0410 594 349,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,GSW,false,"""shares""",02162469,2019-10-23T09:03:21+1100,2019-10-23T09:00:03+1100,http://www.asx.com.au/asxpdf/20191023/pdf/449rxd3r6n7tkw.pdf,Annual Report to shareholders,false,90,AU000000GSW6,Ordinary Fully Paid,0.755,0.735,0.755,0.72,0.035,4.861%,29815,0.72,0.755,0.72,-7.097%,0.965,2020-05-05T00:00:00+1000,0.215,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.1366,167538,0,155037892,215330406,162574000,215330406,false,,,,,,,,,,,2020-08-13 00:00:00.000
GTE,GREAT WESTERN EXPLORATION LIMITED.,GREAT WEST,GREAT WESTERN EXP.,Mineral exploration,Materials,Metals & Mining,2007-06-05T00:00:00+1000,,http://www.greatwesternexploration.com.au,"L2, 35 Outram Street, WEST PERTH, WA, AUSTRALIA, 6005",(08) 6311 2852,(08)  6313 3997,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,GTE,true,"""shares""",02151801,2019-09-27T08:16:43+1000,2019-09-26T21:35:58+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448xkfpff1vf47.pdf,Annual Report to shareholders,false,72,AU000000GTE2,Ordinary Fully Paid,0.185,0.19,0.195,0.17,0.000,0%,165228,0.18,0.185,0.185,-2.632%,0.235,2020-07-29T00:00:00+1000,0.026,2020-06-01T00:00:00+1000,2020-08-13T00:00:00+1000,0,-0.066,2063408,0,18906641,102198061,18907000,102198061,false,,,,,,,,,,,2020-08-13 00:00:00.000
GTG,GENETIC TECHNOLOGIES LIMITED,GENE TECH,GENETIC TECHNOLOGIES,Licensing of biotechnology patents covering the non-coding regions of the genome and other genetic research and testing.,"Pharmaceuticals, Biotechnology & Life Sciences",Health Care,1987-07-30T00:00:00+1000,,http://www.gtglabs.com,"60-66 Hanover Street, FITZROY, VIC, AUSTRALIA, 3065",(03) 8412 7000,(03) 8412 7040,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,GTG,false,"""shares""",02155503,2019-10-04T08:21:28+1000,2019-10-04T08:12:10+1000,http://www.asx.com.au/asxpdf/20191004/pdf/44967jpjnsm3n0.pdf,US Annual Report on Form 20-F,false,139,AU000000GTG7,Ordinary Fully Paid,0.01,0.009,0.01,0.009,0.001,11.111%,5596656,0.009,0.01,0.009,0%,0.014,2020-07-20T00:00:00+1000,0.003,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0022,13035580,0,74355541,8261726743,82617000,8261726743,false,,,,,,,,,,,2020-08-13 00:00:00.000
